CANMOREID,URL,XCOORD,YCOORD
30331,https://canmore.org.uk/site/30331/,323560,712090
30332,https://canmore.org.uk/site/30332/,324860,710590
30333,https://canmore.org.uk/site/30333/,323800,711750
30334,https://canmore.org.uk/site/30334/,324900,710520
30336,https://canmore.org.uk/site/30336/,324890,710450
30337,https://canmore.org.uk/site/30337/,324940,710360
30338,https://canmore.org.uk/site/30338/,324920,710320
30339,https://canmore.org.uk/site/30339/,324930,710260
30340,https://canmore.org.uk/site/30340/,324970,710210
30342,https://canmore.org.uk/site/30342/,324940,710560
27828,https://canmore.org.uk/site/27828/,316983,708621
27829,https://canmore.org.uk/site/27829/,317100,708600
27830,https://canmore.org.uk/site/27830/,316590,709870
27832,https://canmore.org.uk/site/27832/,318500,708600
27833,https://canmore.org.uk/site/27833/,314810,708840
27844,https://canmore.org.uk/site/27844/,314730,709070
30179,https://canmore.org.uk/site/30179/,326225,710280
30180,https://canmore.org.uk/site/30180/,327690,712890
30181,https://canmore.org.uk/site/30181/,326778,712485
30182,https://canmore.org.uk/site/30182/,325040,710430
30184,https://canmore.org.uk/site/30184/,325060,710560
30185,https://canmore.org.uk/site/30185/,329157,712980
30186,https://canmore.org.uk/site/30186/,329167,713062
30187,https://canmore.org.uk/site/30187/,329219,712975
30188,https://canmore.org.uk/site/30188/,328470,713320
30189,https://canmore.org.uk/site/30189/,328470,713240
30190,https://canmore.org.uk/site/30190/,328520,713260
30191,https://canmore.org.uk/site/30191/,328750,713238
30192,https://canmore.org.uk/site/30192/,327982,713074
30193,https://canmore.org.uk/site/30193/,327990,713149
30194,https://canmore.org.uk/site/30194/,329324,714385
30195,https://canmore.org.uk/site/30195/,329280,714400
30196,https://canmore.org.uk/site/30196/,327900,714200
30197,https://canmore.org.uk/site/30197/,329676,714611
30198,https://canmore.org.uk/site/30198/,329330,713870
30199,https://canmore.org.uk/site/30199/,329850,714230
30200,https://canmore.org.uk/site/30200/,328084,712949
30201,https://canmore.org.uk/site/30201/,328224,712966
30202,https://canmore.org.uk/site/30202/,328555,713255
30203,https://canmore.org.uk/site/30203/,328657,713215
30204,https://canmore.org.uk/site/30204/,328655,713242
30206,https://canmore.org.uk/site/30206/,328496,713166
30207,https://canmore.org.uk/site/30207/,328576,713274
27893,https://canmore.org.uk/site/27893/,319000,700000
30208,https://canmore.org.uk/site/30208/,326510,712040
30209,https://canmore.org.uk/site/30209/,328693,713235
30210,https://canmore.org.uk/site/30210/,328595,713201
30211,https://canmore.org.uk/site/30211/,328584,713227
30212,https://canmore.org.uk/site/30212/,328570,713192
30213,https://canmore.org.uk/site/30213/,328477,713167
30214,https://canmore.org.uk/site/30214/,328514,713158
30215,https://canmore.org.uk/site/30215/,328629,713206
30216,https://canmore.org.uk/site/30216/,328557,713200
30217,https://canmore.org.uk/site/30217/,328518,713403
30218,https://canmore.org.uk/site/30218/,325050,710930
30219,https://canmore.org.uk/site/30219/,328000,712200
30220,https://canmore.org.uk/site/30220/,327989,712320
28061,https://canmore.org.uk/site/28061/,317000,711000
28063,https://canmore.org.uk/site/28063/,317300,710100
28064,https://canmore.org.uk/site/28064/,317400,710100
27777,https://canmore.org.uk/site/27777/,319570,709060
27778,https://canmore.org.uk/site/27778/,319470,709670
27779,https://canmore.org.uk/site/27779/,319160,709490
27780,https://canmore.org.uk/site/27780/,316680,708380
27781,https://canmore.org.uk/site/27781/,316630,707614
27782,https://canmore.org.uk/site/27782/,317360,705890
27783,https://canmore.org.uk/site/27783/,318600,706030
27784,https://canmore.org.uk/site/27784/,319000,706000
27785,https://canmore.org.uk/site/27785/,319007,709538
30221,https://canmore.org.uk/site/30221/,328174,712245
30222,https://canmore.org.uk/site/30222/,326521,712097
30223,https://canmore.org.uk/site/30223/,328019,712137
30225,https://canmore.org.uk/site/30225/,328400,713200
30226,https://canmore.org.uk/site/30226/,328178,711752
30227,https://canmore.org.uk/site/30227/,326271,714051
30229,https://canmore.org.uk/site/30229/,326028,710736
30230,https://canmore.org.uk/site/30230/,329070,712790
30231,https://canmore.org.uk/site/30231/,328624,713217
30232,https://canmore.org.uk/site/30232/,327085,711824
30233,https://canmore.org.uk/site/30233/,329715,710907
30234,https://canmore.org.uk/site/30234/,327810,710190
30235,https://canmore.org.uk/site/30235/,328393,710689
30236,https://canmore.org.uk/site/30236/,328002,710216
30237,https://canmore.org.uk/site/30237/,328302,710219
30238,https://canmore.org.uk/site/30238/,329658,711199
30239,https://canmore.org.uk/site/30239/,329213,712072
30240,https://canmore.org.uk/site/30240/,328807,712491
27763,https://canmore.org.uk/site/27763/,318170,709580
27765,https://canmore.org.uk/site/27765/,316390,708670
27766,https://canmore.org.uk/site/27766/,317000,709000
27767,https://canmore.org.uk/site/27767/,317000,709000
27769,https://canmore.org.uk/site/27769/,319440,709850
27770,https://canmore.org.uk/site/27770/,319620,709800
27771,https://canmore.org.uk/site/27771/,319580,709060
27772,https://canmore.org.uk/site/27772/,317100,709900
27773,https://canmore.org.uk/site/27773/,319000,709000
27774,https://canmore.org.uk/site/27774/,317120,709450
27775,https://canmore.org.uk/site/27775/,319570,709730
27776,https://canmore.org.uk/site/27776/,319580,709410
30241,https://canmore.org.uk/site/30241/,329945,713319
30242,https://canmore.org.uk/site/30242/,329930,713750
30243,https://canmore.org.uk/site/30243/,329600,711400
30244,https://canmore.org.uk/site/30244/,323907,711700
30245,https://canmore.org.uk/site/30245/,321000,710000
30246,https://canmore.org.uk/site/30246/,323456,711693
30247,https://canmore.org.uk/site/30247/,323495,711658
30248,https://canmore.org.uk/site/30248/,323475,711652
30249,https://canmore.org.uk/site/30249/,323468,711649
30250,https://canmore.org.uk/site/30250/,323465,711643
30251,https://canmore.org.uk/site/30251/,323347,711572
30252,https://canmore.org.uk/site/30252/,323460,711580
30253,https://canmore.org.uk/site/30253/,323331,711564
